Dataset,Filename,Location,Meter_#,Orientation,Transect_#,Depth (ft),coca_cover,stpu_cover,mefr_cover,Point,Focal,Neighbor.1,Neighbor.2,Neighbor.3,Neighbor.4,Neighbor.Extra,Already counted?,Comments
Mohawk_(03/Aug/2015),IMG_3273.CR2,Mohawk,1,vertical,1,19,,,,no,strongylocentrotus,hbc,lenu,stpu,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3273.CR2,Mohawk,1,vertical,1,19,,,,no,strongylocentrotus,hbc,hbc,stpu,N/A,N/A,neighbor 3,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,1,4,2,no,corynactis,stpu,hbc,hbc,safu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,strongylocentrotus,hbc,stpu,safu,ndsh,N/A,no,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,strongylocentrotus,asha,baro,coca,stpu,N/A,neighbor 3 and 4,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,strongylocentrotus,ndsh,ndsh,hbc,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,mesocentrotus,hbc,hbc,mefr,hscu,N/A,neighbor 3,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,mesocentrotus,mefr,peb,baun,ulta,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3319.CR2,Mohawk,10,vertical,2,19,1,0,0,no,corynactis,hbc,peb,peb,peb,N/A,no,
Mohawk_(03/Aug/2015),IMG_3331.CR2,Mohawk,5,vertical,3,20,1,1,0,no,corynactis,hbc,ygeb,ygeb,thsq,N/A,no,
Mohawk_(03/Aug/2015),IMG_3331.CR2,Mohawk,5,vertical,3,20,,,,no,strongylocentrotus,satr,satr,eucl,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,18,0,0,no,corynactis,coca,coca,coca,csau,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,coca,csau,hbc,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,hbc,oes,peb,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,coca,coca,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,coca,peb,coca,N/A,neighbor 1 and 2,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,coca,ripu,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,peb,coca,peb,coca,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,csau,csau,coca,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,coca,ysu,peb,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,coca,csau,peb,N/A,neighbor 1 and 2,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,peb,hbc,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,coca,csau,thsq,N/A,neighbor 1 and 2,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,ripu,peb,satr,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,peb,csau,ysu,dica,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,hbc,hbc,peb,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,coca,peb,di,baun,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,ysu,dica,peb,hbc,N/A,no,
Mohawk_(03/Aug/2015),IMG_3307.CR2,Mohawk,4,vertical,2,20,,,,no,corynactis,peb,oes,ba,hbc,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,8,5,0,no,corynactis,lenu,bfb,coca,satr,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,corynactis,coca,hbc,dica,satr,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,corynactis,oes,coca,thsq,chov,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,corynactis,coca,hbc,sa,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,corynactis,dica,oes,chov,dica,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,corynactis,baun,peb,ysu,leun,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,corynactis,hbc,coca,ysu,baun,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,corynactis,hbc,hbc,peb,coca,N/A,neighbor 4,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,strongylocentrotus,satr,dica,clsp,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,strongylocentrotus,satr,satr,satr,same organism,N/A,no,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,strongylocentrotus,same organism,satr,satr,stpu,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,strongylocentrotus,stpu,same organism,hbc,satr,N/A,neighor 1,
Mohawk_(03/Aug/2015),IMG_3303.CR2,Mohawk,2,vertical,2,20,,,,no,strongylocentrotus,same organism,mapy,peb,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3309.CR2,Mohawk,5,vertical,2,20,4,1,0,no,corynactis,coca,satr,csau,seb,N/A,no,
Mohawk_(03/Aug/2015),IMG_3309.CR2,Mohawk,5,vertical,2,20,,,,no,corynactis,coca,satr,rh,sh,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3309.CR2,Mohawk,5,vertical,2,20,,,,no,corynactis,satr,satr,satr,casu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3309.CR2,Mohawk,5,vertical,2,20,,,,no,corynactis,csau,peb,satr,satr,N/A,no,
Mohawk_(03/Aug/2015),IMG_3309.CR2,Mohawk,5,vertical,2,20,,,,no,strongylocentrotus,seb,csau,peb,hbc,N/A,no,
Mohawk_(03/Aug/2015),IMG_3295.CR2,Mohawk,11,vertical,1,20,0,6,1,no,mesocentrotus,hbc,hbc,hbc,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3295.CR2,Mohawk,11,vertical,1,20,,,,no,strongylocentrotus,stpu,seb,satr,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3295.CR2,Mohawk,11,vertical,1,20,,,,no,strongylocentrotus,stpu,satr,ripu,satr,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3295.CR2,Mohawk,11,vertical,1,20,,,,no,strongylocentrotus,seb,satr,satr,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3295.CR2,Mohawk,11,vertical,1,20,,,,no,strongylocentrotus,hbc,satr,seb,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3295.CR2,Mohawk,11,vertical,1,20,,,,no,strongylocentrotus,satr,hbc,satr,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3295.CR2,Mohawk,11,vertical,1,20,,,,no,strongylocentrotus,satr,hbc,N/A,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3275.CR2,Mohawk,2,vertical,1,21,0,1,2,no,mesocentrotus,same organism,hbc,trsp,trsp,N/A,no,
Mohawk_(03/Aug/2015),IMG_3275.CR2,Mohawk,2,vertical,1,21,,,,no,mesocentrotus,same organism,ygeb,hbc,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3275.CR2,Mohawk,2,vertical,1,21,,,,no,strongylocentrotus,atc,dica,ceb,trsp,N/A,no,
Mohawk_(03/Aug/2015),IMG_3293.CR2,Mohawk,10,vertical,1,20,0,2,2,no,mesocentrotus,same organism,seb,seb,mapy,N/A,no,
Mohawk_(03/Aug/2015),IMG_3293.CR2,Mohawk,10,vertical,1,20,,,,no,mesocentrotus,same organism,seb,satr,satr,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3293.CR2,Mohawk,10,vertical,1,20,,,,no,strongylocentrotus,enco,safu,safu,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3293.CR2,Mohawk,10,vertical,1,20,,,,no,strongylocentrotus,hbc,hbc,cbb,hbc,N/A,no,
Mohawk_(03/Aug/2015),IMG_3300.CR2,Mohawk,1,vertical,2,20,0,6,1,no,mesocentrotus,hbc,ceb,hbc,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3300.CR2,Mohawk,1,vertical,2,20,,,,no,strongylocentrotus,same organism,satr,peb,peb,N/A,no,
Mohawk_(03/Aug/2015),IMG_3300.CR2,Mohawk,1,vertical,2,20,,,,no,strongylocentrotus,same organism,same organism,ndsh,ndsh,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3300.CR2,Mohawk,1,vertical,2,20,,,,no,strongylocentrotus,same organism,peb,seb,satr,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3300.CR2,Mohawk,1,vertical,2,20,,,,no,strongylocentrotus,stpu,satr,di,peb,N/A,no,
Mohawk_(03/Aug/2015),IMG_3300.CR2,Mohawk,1,vertical,2,20,,,,no,strongylocentrotus,peb,peb,ygeb,ysu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3300.CR2,Mohawk,1,vertical,2,20,,,,no,strongylocentrotus,stpu,hbc,hbc,ceb,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,0,10,1,no,mesocentrotus,sa,stpu,asha,trsp,N/A,no,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,same organism,atc,atc,satr,N/A,no,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,same organism,stpu,thsq,satr,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,stpu,stpu,stpu,asha,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,stpu,stpu,baro,thsq,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,stpu,asha,baro,baro,N/A,no,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,stpu,stpu,satr,sa,N/A,neighbor 1 and 2,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,mefr,dili,spsp,sa,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,ndsh,satr,N/A,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,ndsh,ndsh,ndsh,atc,N/A,no,
Mohawk_(03/Aug/2015),IMG_3321.CR2,Mohawk,0,vertical,3,19,,,,no,strongylocentrotus,stpu,ndsh,ndsh,ndsh,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,1,3,2,no,corynactis,stpu,safu,hbc,hbc,N/A,no,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,mesocentrotus,same organism,hbc,hbc,hscu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,mesocentrotus,same organism,ulta,peb,baun,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,strongylocentrotus,hbc,ndsh,safu,stpu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,strongylocentrotus,stpu,coca,baro,asha,N/A,neighbor 1 and 2,
Mohawk_(03/Aug/2015),IMG_3281.CR2,Mohawk,5,vertical,1,20,,,,no,strongylocentrotus,hbc,ndsh,ndsh,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3273.CR2,Mohawk,1,vertical,1,19,1,2,0,no,corynactis,cavi,wasu,capi,cebr,N/A,no,
Mohawk_(03/Aug/2015),IMG_3273.CR2,Mohawk,1,vertical,1,19,,,,no,strongylocentrotus,stpu,hbc,lenu,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3273.CR2,Mohawk,1,vertical,1,19,,,,no,strongylocentrotus,same organism,hbc,hbc,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,0,11,0,no,strongylocentrotus,same organism,mapy,oes,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,same,stpu,wasu,wasu,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,stpu,stpu,wasu,satr,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,same organism,satr,wasu,ndsh,N/A,no,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,same organism,satr,satr,ndsh,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,stpu,ceb,same organism,wasu,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,same organism,wasu,wasu,wasu,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,same organism,satr,hbc,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,same organism,wasu,wasu,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,peb,wasu,wasu,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3286.CR2,Mohawk,7,vertical,1,20,,,,no,strongylocentrotus,wasu,wasu,wasu,phla,N/A,no,
Mohawk_(03/Aug/2015),IMG_3289.CR2,Mohawk,8,vertical,1,20,0,1,0,no,strongylocentrotus,hbc,hbc,hbc,ndsh,N/A,no,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,0,8,0,no,strongylocentrotus,rh,anar,retu,coof,N/A,no,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,,,,no,strongylocentrotus,enco,hbc,cbb,phca,N/A,no,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,,,,no,strongylocentrotus,stpu,oes,cbb,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,,,,no,strongylocentrotus,stpu,stpu,cbb,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,,,,no,strongylocentrotus,stpu,cbb,hbc,oes,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,,,,no,strongylocentrotus,retu,cbb,stpu,ahli,N/A,no,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,,,,no,strongylocentrotus,stpu,ahli,cbb,anso,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3292.CR2,Mohawk,9,horizontal,1,20,,,,no,strongylocentrotus,hbc,anar,coof,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3294.CR2,Mohawk,10,horizontal,1,21,0,2,0,no,strongylocentrotus,stpu,cbb,retu,ahli,N/A,no,
Mohawk_(03/Aug/2015),IMG_3294.CR2,Mohawk,10,horizontal,1,21,,,,no,strongylocentrotus,stpu,sh,bedi,crru,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3322.CR2,Mohawk,0,horizontal,3,19,0,0,3,no,mesocentrotus,fire,rh,safu,enco,N/A,no,
Mohawk_(03/Aug/2015),IMG_3322.CR2,Mohawk,0,horizontal,3,19,,,,no,mesocentrotus,coof,enco,clsp,enco,N/A,no,
Mohawk_(03/Aug/2015),IMG_3322.CR2,Mohawk,0,horizontal,3,19,,,,no,mesocentrotus,enco,clsp,clsp,enco,N/A,no,
Mohawk_(03/Aug/2015),IMG_3327.CR2,Mohawk,3,vertical,3,20,0,0,3,no,mesocentrotus,same organism,same organism,ygeb,peb,N/A,no,
Mohawk_(03/Aug/2015),IMG_3327.CR2,Mohawk,3,vertical,3,20,,,,no,mesocentrotus,same organism,satr,thsq,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3327.CR2,Mohawk,3,vertical,3,20,,,,no,mesocentrotus,same organism,ygeb,baro,satr,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3271.CR2,Mohawk,0,vertical,1,20,0,4,0,no,strongylocentrotus,oes,wasu,wasu,wasu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3271.CR2,Mohawk,0,vertical,1,20,,,,no,strongylocentrotus,buca,sot,satr,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3271.CR2,Mohawk,0,vertical,1,20,,,,no,strongylocentrotus,rh,hscu,oes,cusa,N/A,no,
Mohawk_(03/Aug/2015),IMG_3271.CR2,Mohawk,0,vertical,1,20,,,,no,strongylocentrotus,hbc,nesp,hscu,hscu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3283.CR2,Mohawk,6,vertical,1,20,0,4,0,no,strongylocentrotus,stpu,same organism,wasu,wasu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3283.CR2,Mohawk,6,vertical,1,20,,,,no,strongylocentrotus,same organism,cbb,cbb,wasu,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3283.CR2,Mohawk,6,vertical,1,20,,,,no,strongylocentrotus,same organism,retu,wasu,wasu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3283.CR2,Mohawk,6,vertical,1,20,,,,no,strongylocentrotus,same organism,stpu,hbc,hbc,N/A,neighbor 1 and 2,
Mohawk_(03/Aug/2015),IMG_3290.CR2,Mohawk,8,horizontal,1,21,0,1,0,no,strongylocentrotus,ndsh,hbc,acci,safu,N/A,no,
Mohawk_(03/Aug/2015),IMG_3297.CR2,Mohawk,0,vertical,2,20,0,1,0,no,strongylocentrotus,seb,satr,thsq,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,0,9,0,no,strongylocentrotus,yesp,eups,satr,satr,N/A,no,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,stpu,same organism,satr,satr,N/A,no,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,same organism,satr,stpu,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,stpu,same organism,eups,dili,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,same organism,stpu,stpu,N/A,N/A,neighbor 1 and 2,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,stpu,dili,hbc,N/A,N/A,neighbor 1,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,ygeb,satr,csau,satr,N/A,no,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,mapy,peb,mapy,N/A,N/A,no,
Mohawk_(03/Aug/2015),IMG_3329.CR2,Mohawk,4,vertical,3,20,,,,no,strongylocentrotus,enco,phca,N/A,N/A,N/A,no,
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,3,6,0,no,corynactis,coca,hbc,hbc,peb,N/A,no,4/4 coca data collected
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,corynactis,coca,hbc,hbc,satr,N/A,neighbor 1,3/3 mefr data collected
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,corynactis,ba,hbc,piel,N/A,N/A,no,10/19 stpu data collected
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,strongylocentrotus,stpu,mapy,mapy,N/A,N/A,no,
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,strongylocentrotus,same organism,stpu,stpu,peb,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,strongylocentrotus,stpu,hbc,dica,mapy,N/A,neigbor 1,
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,strongylocentrotus,stpu,hbc,hbc,mapy,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,strongylocentrotus,stpu,mapy,hbc,N/A,N/A,no,
Mohawk_(13/Jan/2015),IMG_0400.CR2,Mohawk,1,vertical,1,21,,,,no,strongylocentrotus,stpu,satr,hbc,N/A,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,14,0,0,no,corynactis,coca,bfb,bfb,bfb,N/A,no,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,peb,hbc,satr,N/A,no,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,hbc,hbc,di,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,hbc,bfb,hbc,di,N/A,no,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,bfb,hbc,N/A,N/A,no,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,bfb,hbc,hbc,peb,N/A,no,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,csau,coca,N/A,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,coca,hbc,bfb,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,hbc,di,N/A,N/A,no,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,coca,csau,N/A,N/A,neighbor 1 and 2,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,di,coca,peb,hbc,N/A,no,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,csau,hbc,coca,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,hbc,di,N/A,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0407.CR.2,Mohawk,4,vertical,1,20,,,,no,corynactis,coca,bfb,bfb,baun,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0423.CR2,Mohawk,0,vertical,2,19,2,0,0,no,corynactis,coca,wasu,peb,satr,N/A,no,
Mohawk_(13/Jan/2015),IMG_0423.CR2,Mohawk,0,vertical,2,19,,,,no,corynactis,coca,hbc,ygeb,atc,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0433.CR2,Mohawk,4,horizontal,2,18,3,0,0,no,corynactis,coca,hbc,thsq,hbc,N/A,no,
Mohawk_(13/Jan/2015),IMG_0433.CR2,Mohawk,4,horizontal,2,18,,,,no,corynactis,coca,peb,thsq,hbc,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0433.CR2,Mohawk,4,horizontal,2,18,,,,no,corynactis,hbc,hbc,atc,bfb,N/A,no,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,0,14,1,no,mesocentrotus,wasu,satr,stpu,eucl,N/A,no,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,stpu,stpu,stpu,satr,N/A,no,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,stpu,stpu,stpu,cobo,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,stpu,asha,ysu,N/A,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,same organism,stpu,ceb,asha,N/A,neighbor 1,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,stpu,stpu,stpu,wasu,N/A,neighbor 1 and 2,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,stpu,buca,wasu,baro,N/A,no,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,stpu,stpu,buca,baun,N/A,neighbor 1 and 2,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,atc,buca,buca,N/A,N/A,no,
Mohawk_(13/Jan/2015),IMG_0427.CR2,Mohawk,2,vertical,2,19,,,,no,strongylocentrotus,baun,hbc,hbc,baun,N/A,no,
